Date/Time,W/m^2
 01/01  01:00:00,0.7111539481998572
 01/01  02:00:00,0.12344439388057049
 01/01  03:00:00,-0.4962125132994711
 01/01  04:00:00,0.03312870763124853
 01/01  05:00:00,-1.2949726273583808
 01/01  06:00:00,-1.9132267651761674
 01/01  07:00:00,-4.073444948177956
 01/01  08:00:00,-5.017029370967901
 01/01  09:00:00,-4.18089921970312
 01/01  10:00:00,-1.6306450777658568
 01/01  11:00:00,-1.5284907833502452
 01/01  12:00:00,-1.1935055899902696
 01/01  13:00:00,-1.4668289133679142
 01/01  14:00:00,0.18182763620526954
 01/01  15:00:00,1.3185853451216931
 01/01  16:00:00,0.726415378382339
 01/01  17:00:00,-1.4046187879241763
 01/01  18:00:00,-3.588926570116877
 01/01  19:00:00,0.20466252998794232
 01/01  20:00:00,1.2602638965150774
 01/01  21:00:00,0.672617518103217
 01/01  22:00:00,0.21881321599432546
 01/01  23:00:00,-0.7895471344175808
 01/01  24:00:00,-0.10223276502540868
 01/02  01:00:00,0.6238079019938008
 01/02  02:00:00,-0.46111692654962766
 01/02  03:00:00,0.25587897896328354
 01/02  04:00:00,-1.3747486470631498
 01/02  05:00:00,-0.7439874303057501
 01/02  06:00:00,-2.2581968600329922
 01/02  07:00:00,-5.455258863467297
 01/02  08:00:00,-4.693819392318924
 01/02  09:00:00,-3.476902743387383
 01/02  10:00:00,-4.248003664016985
 01/02  11:00:00,-2.6924490103068246
 01/02  12:00:00,-0.30879719096626124
 01/02  13:00:00,0.5601526269718979
 01/02  14:00:00,0.8310454726487309
 01/02  15:00:00,2.577668388718589
 01/02  16:00:00,-0.9041708817292433
 01/02  17:00:00,-1.5671642955918457
 01/02  18:00:00,-1.610212205253792
 01/02  19:00:00,-3.3460574592738603
 01/02  20:00:00,-4.278488411195965
 01/02  21:00:00,-2.7694408980614957
 01/02  22:00:00,-3.0917069186550705
 01/02  23:00:00,2.3448610262659715
 01/02  24:00:00,2.4275811269045633
 01/03  01:00:00,2.4538918800923764
 01/03  02:00:00,2.4091118890715335
 01/03  03:00:00,1.2026929967971707
 01/03  04:00:00,1.9561417979284117
 01/03  05:00:00,2.104293992397398
 01/03  06:00:00,0.7107000608394265
 01/03  07:00:00,-4.653745061124146
 01/03  08:00:00,-4.6596193479036705
 01/03  09:00:00,-4.486004730735102
 01/03  10:00:00,-2.1150707383285035
 01/03  11:00:00,-0.11404921380079935
 01/03  12:00:00,0.5267443752607917
 01/03  13:00:00,1.5314210246452435
 01/03  14:00:00,3.8556872017603876
 01/03  15:00:00,1.6718906838287957
 01/03  16:00:00,3.7671422360678726
 01/03  17:00:00,-0.601355987493267
 01/03  18:00:00,-0.9764108087840997
 01/03  19:00:00,-3.462134641746379
 01/03  20:00:00,-2.9084396779117627
 01/03  21:00:00,2.0536191864144806
 01/03  22:00:00,3.4685218366534807
 01/03  23:00:00,1.6139384043755172
 01/03  24:00:00,1.4432130863769095
 01/04  01:00:00,1.5379853750247956
 01/04  02:00:00,1.8134680803615537
 01/04  03:00:00,1.3815948157557638
 01/04  04:00:00,1.0185288214055919
 01/04  05:00:00,0.34580361068947807
 01/04  06:00:00,-0.293564179490994
 01/04  07:00:00,-3.9146251738382185
 01/04  08:00:00,-3.564316408540719
 01/04  09:00:00,-2.138435712190801
 01/04  10:00:00,-2.546915292345657
 01/04  11:00:00,-0.6655511426641181
 01/04  12:00:00,1.1330715792673902
 01/04  13:00:00,4.592231737027214
 01/04  14:00:00,4.92512461165194
 01/04  15:00:00,7.086013363085138
 01/04  16:00:00,4.931631567275817
 01/04  17:00:00,2.0034620803181866
 01/04  18:00:00,-0.9151484575234399
 01/04  19:00:00,-2.8522652739801675
 01/04  20:00:00,-1.4465614142792655
 01/04  21:00:00,3.995104251071771
 01/04  22:00:00,2.325769660410127
 01/04  23:00:00,1.2514069395224001
 01/04  24:00:00,1.6338967420227146
 01/05  01:00:00,1.598096786750483
 01/05  02:00:00,1.1652596708468537
 01/05  03:00:00,1.2201779446568266
 01/05  04:00:00,0.6069423527800653
 01/05  05:00:00,0.08766337203981345
 01/05  06:00:00,-0.830323142364998
 01/05  07:00:00,-3.52920579647056
 01/05  08:00:00,-3.6682401110795686
 01/05  09:00:00,-3.143919179294693
 01/05  10:00:00,-2.3835953603057343
 01/05  11:00:00,-1.33129547571064
 01/05  12:00:00,-2.201685336384652
 01/05  13:00:00,-2.446926918994128
 01/05  14:00:00,-2.1967060192796044
 01/05  15:00:00,-1.7821905527736195
 01/05  16:00:00,-2.3304392109510794
 01/05  17:00:00,-1.153767415915065
 01/05  18:00:00,-0.6628535770350537
 01/05  19:00:00,-1.2202073476638433
 01/05  20:00:00,-1.8365699899859291
 01/05  21:00:00,-1.0576192475710906
 01/05  22:00:00,-0.7897621807886663
 01/05  23:00:00,-1.10517545225868
 01/05  24:00:00,-0.5542572783478863
 01/06  01:00:00,0.05227329060382069
 01/06  02:00:00,-0.14511202624424824
 01/06  03:00:00,2.8489309355506087e-05
 01/06  04:00:00,-0.45607371342723646
 01/06  05:00:00,-0.6344448151551652
 01/06  06:00:00,-1.8938713842281094
 01/06  07:00:00,-4.89167151542004
 01/06  08:00:00,-4.503604605978594
 01/06  09:00:00,-3.637045898956007
 01/06  10:00:00,-0.8041451866265055
 01/06  11:00:00,-2.6439458171417876
 01/06  12:00:00,-1.7067936174154688
 01/06  13:00:00,-0.81225210141404
 01/06  14:00:00,-0.5610253220716432
 01/06  15:00:00,-0.4342642809896824
 01/06  16:00:00,0.8630803173126917
 01/06  17:00:00,-2.3559473958936215
 01/06  18:00:00,0.7708737970337971
 01/06  19:00:00,0.45323088306938253
 01/06  20:00:00,0.812155351946374
 01/06  21:00:00,-0.01798275614938527
 01/06  22:00:00,-0.16170875797908923
 01/06  23:00:00,-0.8003515929322917
 01/06  24:00:00,-0.22825349636372239
 01/07  01:00:00,-0.14944660634484164
 01/07  02:00:00,-0.11038836865391655
 01/07  03:00:00,-0.6133526832448754
 01/07  04:00:00,-0.7577774302105875
 01/07  05:00:00,-0.9344183193933173
 01/07  06:00:00,-1.916170564028957
 01/07  07:00:00,-5.424775683586924
 01/07  08:00:00,-4.978718490317538
 01/07  09:00:00,-3.937259704942548
 01/07  10:00:00,-2.216333966243386
 01/07  11:00:00,-0.567939237118702
 01/07  12:00:00,-2.1933534826851693
 01/07  13:00:00,-1.6876517170258807
